school_code,county,pub-priv,district,city,school_name,enrollment,up-to-date-percentage,conditional-percentage,medical-exemption-percentage,belief-exemption-percentage,religious-belief_exemption_percentage
121145,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,EVANGELINE ROBERTS INSTITUTE OF LEARNING,34,100,0,0,0,0
6117683,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,EXPLORER ELEMENTARY,66,83,0,0,17,11
6039762,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,FAY ELEMENTARY,139,97,2,0,1,1
6039556,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,FIELD ELEMENTARY,66,100,0,0,0,0
6039564,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,FLETCHER ELEMENTARY,43,95,2,0,2,0
6039572,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,FLORENCE ELEMENTARY,52,98,0,0,2,0
6039598,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,FOSTER ELEMENTARY,72,100,0,0,0,0
6039606,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,FRANKLIN ELEMENTARY,88,97,2,0,1,0
6039614,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,FREESE ELEMENTARY,56,100,0,0,0,0
6039630,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,FULTON K-8,43,98,0,0,2,0
6039648,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,GAGE ELEMENTARY,136,92,1,1,6,0
6039655,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,GARFIELD ELEMENTARY,73,99,0,0,1,0
108266,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,GOLDEN HILL K-8,82,96,2,0,0,0
6039671,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,GRANT K-8,83,95,1,0,4,0
6039697,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,GREEN ELEMENTARY,96,99,0,0,1,0
6109599,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,HAGE ELEMENTARY,140,99,1,0,1,0
6039705,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,HAMILTON ELEMENTARY,88,98,2,0,0,0
6096051,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,HANCOCK ELEMENTARY,150,96,1,0,1,0
6039713,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,HARDY ELEMENTARY,78,96,0,1,3,0
6040018,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,HARRIET TUBMAN VILLAGE CHARTER,38,100,0,0,0,0
6039721,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,HAWTHORNE ELEMENTARY,36,100,0,0,0,0
6039739,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,HEARST ELEMENTARY,98,99,0,1,0,0
6089023,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,HICKMAN ELEMENTARY,94,100,0,0,0,0
6117279,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,HOLLY DRIVE LEADERSHIP ACADEMY,12,100,0,0,0,0
6039747,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,HOLMES ELEMENTARY,102,95,0,0,5,0
6039754,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,HORTON ELEMENTARY,79,100,0,0,0,0
108290,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,IBARRA ELEMENTARY,92,98,2,0,0,0
108548,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,IFTIN CHARTER,46,46,52,0,2,0
118083,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,INNOVATIONS ACADEMY,40,65,8,0,28,8
6039770,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,JEFFERSON ELEMENTARY,93,100,0,0,0,0
6099071,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,JERABEK ELEMENTARY,128,98,2,0,0,0
3730116,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,JOHN MUIR,14,93,0,0,7,0
6039788,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,JOHNSON ELEMENTARY,78,97,1,0,1,0
6039796,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,JONES ELEMENTARY,71,99,1,0,0,0
114041,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,JOYNER ELEMENTARY,126,98,1,0,1,1
6039804,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,JUAREZ ELEMENTARY,64,97,2,0,2,0
126730,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,KAVOD ELEMENTARY CHARTER,28,89,0,11,0,0
6039812,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,KEILLER LEADERSHIP ACADEMY,59,100,0,0,0,0
6114292,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,KIMBROUGH ELEMENTARY,73,97,0,0,3,0
6119598,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,KING-CHAVEZ ACADEMY OF EXCELLENCE,24,100,0,0,0,0
6040190,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,KING-CHAVEZ PRIMARY ACADEMY,162,99,1,0,0,0
6112460,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,KUMEYAAY ELEMENTARY,93,97,1,0,2,2
6039846,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,LA JOLLA,LA JOLLA ELEMENTARY,80,86,0,0,6,0
6039853,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,LAFAYETTE ELEMENTARY,47,89,2,2,6,0
6040000,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,LANGUAGE ACADEMY,122,94,3,0,2,0
106799,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,LEARNING CHOICE ACADEMY,56,59,11,0,30,16
6039861,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,LEE ELEMENTARY,46,96,0,0,4,0
6039879,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,LINDA VISTA ELEMENTARY,92,98,1,0,1,0
6039887,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,LINDBERGH SCHWEITZER ELEMENTARY,83,88,1,2,2,0
6039895,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,LOGAN K-8,86,99,0,0,0,0
6039903,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,LOMA PORTAL ELEMENTARY,90,98,1,0,1,0
6039911,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,LONGFELLOW K-8,120,97,0,0,3,0
6039952,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,MARSHALL ELEMENTARY,115,99,1,0,0,0
6039960,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,MARVIN ELEMENTARY,120,96,1,1,3,0
6071914,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,MASON ELEMENTARY,118,97,1,0,2,0
6113211,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,MCGILL SCHOOL OF SUCCESS,37,100,0,0,0,0
6039978,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,MCKINLEY ELEMENTARY,114,93,3,0,4,0
6093256,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,MILLER ELEMENTARY,148,98,0,0,2,1
6069116,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,MIRAMAR RANCH ELEMENTARY,140,96,1,1,3,0
3730751,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,MT. EVEREST ACADEMY,11,91,0,0,9,0
6115570,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,MUSEUM,24,79,8,0,13,0
111864,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,NORMAL HEIGHTS ELEMENTARY,73,93,1,0,1,1
6112478,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,NYE ELEMENTARY,73,96,3,0,1,1
6040026,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,OAK PARK ELEMENTARY,112,96,1,1,2,0
6040034,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,OCEAN BEACH ELEMENTARY,84,90,1,0,8,0
123778,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,OLD TOWN ACADEMY K-8 CHARTER,28,57,0,0,7,7
6040042,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,PACIFIC BEACH ELEMENTARY,65,94,3,0,3,0
6040059,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,PARADISE HILLS ELEMENTARY,55,98,2,0,0,0
6077317,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,PENN ELEMENTARY,57,96,4,0,0,0
6039929,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,PERKINS K-8,52,98,2,0,0,0
6040067,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,PERRY ELEMENTARY,121,100,0,0,0,0
108274,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,PORTER ELEMENTARY,169,99,1,0,1,1
114033,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,RODRIGUEZ ELEMENTARY,88,99,1,0,0,0
6040091,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,ROLANDO PARK ELEMENTARY,48,96,0,2,2,0
6114375,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,ROSA PARKS ELEMENTARY,170,98,1,0,1,0
6040109,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,ROSS ELEMENTARY,41,100,0,0,0,0
6040117,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,ROWAN ELEMENTARY,45,98,2,0,0,0
132316,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,SALK ELEMENTARY,140,99,0,0,1,0
6119168,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,SAN DIEGO COOPERATIVE CHARTER,49,73,6,0,20,0
127654,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,SAN DIEGO COOPERATIVE CHARTER SCHOOL 2,50,80,0,2,18,0
121681,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,SAN DIEGO GLOBAL VISION ACADEMY,43,86,9,2,2,0
6089049,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,SANDBURG ELEMENTARY,128,98,0,0,1,0
6119135,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,SCRIPPS ELEMENTARY,142,99,1,1,0,0
6040133,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,SEQUOIA ELEMENTARY,38,100,0,0,0,0
6040141,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,SESSIONS ELEMENTARY,101,96,0,0,4,0
6040158,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,SHERMAN ELEMENTARY,131,99,0,0,1,0
6040166,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,SILVER GATE ELEMENTARY,154,95,2,1,3,0
6040174,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,SPRECKELS ELEMENTARY,100,97,0,0,1,0
6040208,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,SUNSET VIEW ELEMENTARY,127,94,0,0,6,0
6061964,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,THE O'FARRELL CHARTER,42,100,0,0,0,0
6089056,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,TIERRASANTA ELEMENTARY,111,96,1,0,3,0
6040224,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,TOLER ELEMENTARY,54,96,2,0,2,0
6040232,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,LA JOLLA,TORREY PINES ELEMENTARY,109,92,3,2,4,0
118000,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,URBAN DISCOVERY ACADEMY CHARTER,47,94,0,0,6,2
6040257,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,VALENCIA PARK ELEMENTARY,119,97,1,1,1,0
6099089,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,VISTA GRANDE ELEMENTARY,96,95,0,0,2,0
6089064,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,WALKER ELEMENTARY,78,97,1,0,1,0
6040265,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,WASHINGTON ELEMENTARY,74,96,3,0,1,0
6040273,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,WEBSTER ELEMENTARY,58,98,2,0,0,0
6040281,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,WEGEFORTH ELEMENTARY,33,100,0,0,0,0
6040307,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,WHITMAN ELEMENTARY,54,94,0,0,0,0
6106199,SAN DIEGO,PUBLIC,SAN DIEGO UNIFIED,SAN DIEGO,ZAMORANO ELEMENTARY,235,96,2,0,2,0
6039069,SAN DIEGO,PUBLIC,SAN MARCOS UNIFIED,SAN MARCOS,ALVIN M. DUNN ELEMENTARY,141,100,0,0,0,0
109785,SAN DIEGO,PUBLIC,SAN MARCOS UNIFIED,SAN MARCOS,BAYSHORE PREPARATORY CHARTER,14,43,7,0,50,43
6116206,SAN DIEGO,PUBLIC,SAN MARCOS UNIFIED,CARLSBAD,CARRILLO ELEMENTARY,176,90,0,1,10,4
6114169,SAN DIEGO,PUBLIC,SAN MARCOS UNIFIED,SAN MARCOS,DISCOVERY ELEMENTARY,161,88,5,0,7,0
116467,SAN DIEGO,PUBLIC,SAN MARCOS UNIFIED,VISTA,JOLI ANN LEICHTAG ELEMENTARY,131,96,4,0,0,0
6107148,SAN DIEGO,PUBLIC,SAN MARCOS UNIFIED,SAN MARCOS,KNOB HILL ELEMENTARY,178,94,2,0,4,0
6105993,SAN DIEGO,PUBLIC,SAN MARCOS UNIFIED,CARLSBAD,LA COSTA MEADOWS ELEMENTARY,163,91,4,0,6,0
6108872,SAN DIEGO,PUBLIC,SAN MARCOS UNIFIED,SAN MARCOS,PALOMA ELEMENTARY,173,95,2,0,2,0
6039077,SAN DIEGO,PUBLIC,SAN MARCOS UNIFIED,SAN MARCOS,RICHLAND ELEMENTARY,134,92,3,0,3,0
111468,SAN DIEGO,PUBLIC,SAN MARCOS UNIFIED,SAN MARCOS,SAN ELIJO ELEMENTARY,249,97,2,0,2,0
6039085,SAN DIEGO,PUBLIC,SAN MARCOS UNIFIED,SAN MARCOS,SAN MARCOS ELEMENTARY,145,99,1,0,1,0
6115349,SAN DIEGO,PUBLIC,SAN MARCOS UNIFIED,SAN MARCOS,TWIN OAKS ELEMENTARY,117,96,4,0,0,0
6040331,SAN DIEGO,PUBLIC,SAN PASQUAL UNION ELEMENTARY,ESCONDIDO,SAN PASQUAL UNION ELEMENTARY,59,95,2,0,3,0
6085146,SAN DIEGO,PUBLIC,SAN YSIDRO ELEMENTARY,SAN YSIDRO,SMYTHE ELEMENTARY,147,94,5,0,1,0
6093264,SAN DIEGO,PUBLIC,SAN YSIDRO ELEMENTARY,SAN YSIDRO,SUNSET ELEMENTARY,102,100,0,0,0,0
125518,SAN DIEGO,PUBLIC,SAN YSIDRO ELEMENTARY,SAN DIEGO,VISTA DEL MAR,116,96,3,0,1,0
123000,SAN DIEGO,PUBLIC,SAN YSIDRO ELEMENTARY,SAN YSIDRO,WILLOW ELEMENTARY,113,98,2,0,0,0
6040349,SAN DIEGO,PUBLIC,SANTEE,SANTEE,CAJON PARK ELEMENTARY,103,96,1,0,3,0
6040356,SAN DIEGO,PUBLIC,SANTEE,SANTEE,CARLTON HILLS ELEMENTARY,82,99,1,0,0,0
6068159,SAN DIEGO,PUBLIC,SANTEE,SANTEE,CARLTON OAKS ELEMENTARY,78,94,6,0,0,0
6040364,SAN DIEGO,PUBLIC,SANTEE,SANTEE,CHET F. HARRITT ELEMENTARY,95,97,0,1,2,1
6085161,SAN DIEGO,PUBLIC,SANTEE,SANTEE,HILL CREEK ELEMENTARY,105,97,0,0,3,0
6040372,SAN DIEGO,PUBLIC,SANTEE,EL CAJON,PEPPER DRIVE ELEMENTARY,106,92,2,0,6,0
6040380,SAN DIEGO,PUBLIC,SANTEE,SANTEE,PRIDE ACADEMY AT PROSPECT AVENUE,66,100,0,0,0,0
6085153,SAN DIEGO,PUBLIC,SANTEE,SANTEE,RIO SECO ELEMENTARY,101,95,0,0,5,2
6040406,SAN DIEGO,PUBLIC,SANTEE,SANTEE,SYCAMORE CANYON ELEMENTARY,48,96,0,2,2,2
123059,SAN DIEGO,PUBLIC,SBC - HIGH TECH HIGH,CHULA VISTA,HIGH TECH ELEMENTARY CHULA VISTA,59,100,0,0,0,0
127605,SAN DIEGO,PUBLIC,SBC - HIGH TECH HIGH,SAN MARCOS,HIGH TECH ELEMENTARY NORTH COUNTY,59,95,0,0,5,0
131565,SAN DIEGO,PUBLIC,SBC - HIGH TECH HIGH,SAN DIEGO,SBC - HIGH TECH ELEMENTARY,58,95,0,0,5,5
131193,SAN DIEGO,PUBLIC,SBE - THRIVE PUBLIC,SAN DIEGO,THRIVE PUBLIC,44,84,14,2,0,0
6112353,SAN DIEGO,PUBLIC,SOLANA BEACH ELEMENTARY,SAN DIEGO,CARMEL CREEK ELEMENTARY,107,95,2,0,3,1
6040455,SAN DIEGO,PUBLIC,SOLANA BEACH ELEMENTARY,SOLANA BEACH,SKYLINE ELEMENTARY,27,93,0,0,7,0
6106140,SAN DIEGO,PUBLIC,SOLANA BEACH ELEMENTARY,SAN DIEGO,SOLANA HIGHLANDS ELEMENTARY,105,91,2,0,7,0
129049,SAN DIEGO,PUBLIC,SOLANA BEACH ELEMENTARY,SAN DIEGO,SOLANA RANCH ELEMENTARY,77,99,0,0,1,0
6111181,SAN DIEGO,PUBLIC,SOLANA BEACH ELEMENTARY,RANCHO SANTA FE,SOLANA SANTA FE ELEMENTARY,36,94,0,0,6,3
6070882,SAN DIEGO,PUBLIC,SOLANA BEACH ELEMENTARY,SOLANA BEACH,SOLANA VISTA ELEMENTARY,132,94,1,0,5,0
6040463,SAN DIEGO,PUBLIC,SOUTH BAY UNION,IMPERIAL BEACH,BAYSIDE ELEMENTARY,90,92,3,0,2,0
6040471,SAN DIEGO,PUBLIC,SOUTH BAY UNION,IMPERIAL BEACH,CENTRAL ELEMENTARY,100,98,2,0,0,0
6040489,SAN DIEGO,PUBLIC,SOUTH BAY UNION,SAN DIEGO,EMORY ELEMENTARY,77,99,1,0,0,0
6098487,SAN DIEGO,PUBLIC,SOUTH BAY UNION,SAN YSIDRO,GEORGE NICOLOFF ELEMENTARY,156,97,2,0,1,1
6067029,SAN DIEGO,PUBLIC,SOUTH BAY UNION,SAN DIEGO,GODFREY G. BERRY ELEMENTARY,102,95,3,1,1,0
6094973,SAN DIEGO,PUBLIC,SOUTH BAY UNION,SAN DIEGO,HOWARD PENCE ELEMENTARY,99,95,4,0,1,0
6040505,SAN DIEGO,PUBLIC,SOUTH BAY UNION,IMPERIAL BEACH,IMPERIAL BEACH CHARTER,102,92,2,0,6,1
6040513,SAN DIEGO,PUBLIC,SOUTH BAY UNION,SAN DIEGO,NESTOR LANGUAGE ACADEMY CHARTER,125,98,1,0,1,0
6040521,SAN DIEGO,PUBLIC,SOUTH BAY UNION,IMPERIAL BEACH,ONEONTA ELEMENTARY,130,98,1,1,0,0
6040539,SAN DIEGO,PUBLIC,SOUTH BAY UNION,SAN DIEGO,SUNNYSLOPE ELEMENTARY,74,99,1,0,0,0
6116008,SAN DIEGO,PUBLIC,SOUTH BAY UNION,SAN DIEGO,TEOFILO MENDOZA,122,97,3,0,0,0
6120893,SAN DIEGO,PUBLIC,SPENCER VALLEY ELEMENTARY,SIMI VALLEY,CALIFORNIA VIRTUAL ACADEMY SAN DIEGO,108,83,0,0,17,11
6040554,SAN DIEGO,PUBLIC,SPENCER VALLEY ELEMENTARY,SANTA YSABEL,SPENCER VALLEY ELEMENTARY,11,82,9,0,9,9
126086,SAN DIEGO,PUBLIC,SWEETWATER UNION HIGH,CHULA VISTA,STEPHEN W. HAWKING CHARTER,89,98,2,0,0,0
128082,SAN DIEGO,PUBLIC,SWEETWATER UNION HIGH,SAN DIEGO,"STEPHEN W. HAWKINGS II SCIENCE, TECHNOLOGY, ENGINEERING, ART AND MATH CHARTER",73,88,12,0,0,0
6040562,SAN DIEGO,PUBLIC,VALLECITOS ELEMENTARY,RAINBOW,VALLECITOS ELEMENTARY,28,100,0,0,0,0
100511,SAN DIEGO,PUBLIC,VALLEY CENTER-PAUMA UNIFIED,VALLEY CENTER,LILAC,84,90,0,0,10,0
6038962,SAN DIEGO,PUBLIC,VALLEY CENTER-PAUMA UNIFIED,PAUMA VALLEY,PAUMA ELEMENTARY,38,95,5,0,0,0
6106124,SAN DIEGO,PUBLIC,VALLEY CENTER-PAUMA UNIFIED,VALLEY CENTER,VALLEY CENTER PRIMARY,198,99,1,0,1,1
6107031,SAN DIEGO,PUBLIC,VISTA UNIFIED,OCEANSIDE,ALAMOSA PARK ELEMENTARY,68,93,4,0,3,0
6040588,SAN DIEGO,PUBLIC,VISTA UNIFIED,VISTA,BEAUMONT ELEMENTARY,116,96,3,0,1,1
128223,SAN DIEGO,PUBLIC,VISTA UNIFIED,VISTA,BELLA MENTE MONTESSORI ACADEMY,73,74,0,0,26,7
6040596,SAN DIEGO,PUBLIC,VISTA UNIFIED,VISTA,BOBIER ELEMENTARY,120,95,4,0,1,0
6110399,SAN DIEGO,PUBLIC,VISTA UNIFIED,VISTA,BREEZE HILL ELEMENTARY,148,76,1,0,1,0
6069124,SAN DIEGO,PUBLIC,VISTA UNIFIED,VISTA,CASITA CENTER FOR SCIENCE MATH TECHNOLOGY,96,96,2,0,2,2
6108708,SAN DIEGO,PUBLIC,VISTA UNIFIED,OCEANSIDE,EMPRESA ELEMENTARY,156,97,0,1,3,0
105882,SAN DIEGO,PUBLIC,VISTA UNIFIED,VISTA,FOOTHILL OAK ELEMENTARY,137,98,2,0,0,0
6040620,SAN DIEGO,PUBLIC,VISTA UNIFIED,VISTA,GRAPEVINE ELEMENTARY,108,95,5,0,0,0
3730942,SAN DIEGO,PUBLIC,VISTA UNIFIED,VISTA,GUAJOME PARK ACADEMY CHARTER,27,85,7,0,7,4
100933,SAN DIEGO,PUBLIC,VISTA UNIFIED,VISTA,HANNALEI ELEMENTARY,106,99,0,0,1,1
6107585,SAN DIEGO,PUBLIC,VISTA UNIFIED,OCEANSIDE,LAKE ELEMENTARY,147,92,3,3,1,0
111237,SAN DIEGO,PUBLIC,VISTA UNIFIED,VISTA,MARYLAND ELEMENTARY,126,98,2,0,1,0
6110407,SAN DIEGO,PUBLIC,VISTA UNIFIED,OCEANSIDE,MISSION MEADOWS ELEMENTARY,114,98,2,0,0,0
6040638,SAN DIEGO,PUBLIC,VISTA UNIFIED,VISTA,MONTE VISTA ELEMENTARY,115,96,1,2,2,0
6040646,SAN DIEGO,PUBLIC,VISTA UNIFIED,VISTA,OLIVE ELEMENTARY,72,89,10,0,1,0
100925,SAN DIEGO,PUBLIC,VISTA UNIFIED,OCEANSIDE,TEMPLE HEIGHTS ELEMENTARY,125,99,0,0,1,0
6040653,SAN DIEGO,PUBLIC,VISTA UNIFIED,VISTA,VISTA ACADEMY OF VISUAL AND PERFORMING ARTS,96,98,2,0,0,0
122796,SAN DIEGO,PUBLIC,WARNER UNIFIED,VALLEY CENTER,ALL TRIBES ELEMENTARY CHARTER,16,100,0,0,0,0
132472,SAN DIEGO,PUBLIC,WARNER UNIFIED,WARNER SPRINGS,CALIFORNIA PACIFIC CHARTER SCHOOL - SD,78,32,4,0,64,35
6040661,SAN DIEGO,PUBLIC,WARNER UNIFIED,WARNER SPRINGS,WARNER ELEMENTARY,24,33,67,0,0,0
6975262,SAN DIEGO,PRIVATE,,LA JOLLA,ALL HALLOWS ACADEMY,21,90,0,0,10,0
6975296,SAN DIEGO,PRIVATE,,SAN DIEGO,BLESSED SACRAMENT ELEMENTARY,10,90,0,0,10,0
7095854,SAN DIEGO,PRIVATE,,CHULA VISTA,BONITA CHRISTIAN,43,81,9,5,5,0
7031255,SAN DIEGO,PRIVATE,,CHULA VISTA,BONITA COUNTRY DAY SCHOOL,12,100,0,0,0,0
6139638,SAN DIEGO,PRIVATE,,CHULA VISTA,BONITA LEARNING ACADEMY,16,94,0,0,6,0
7031289,SAN DIEGO,PRIVATE,,CHULA VISTA,CALVARY CHRISTIAN ACADEMY,41,98,2,0,0,0
6975312,SAN DIEGO,PRIVATE,,ESCONDIDO,CALVIN CHRISTIAN,23,74,4,0,22,13
6932214,SAN DIEGO,PRIVATE,,SAN DIEGO,CHABAD HEBREW ACADEMY,22,86,0,0,14,9
6918072,SAN DIEGO,PRIVATE,,SAN DIEGO,CHILDREN'S CREATIVE AND PERFORMING ARTS,14,93,7,0,0,0
6980924,SAN DIEGO,PRIVATE,,CORONADO,CHRIST CHURCH DAY SCHOOL,29,66,34,0,0,0
6965503,SAN DIEGO,PRIVATE,,LA MESA,CHRIST LUTHERAN ELEMENTARY,20,100,0,0,0,0
6910194,SAN DIEGO,PRIVATE,,SAN DIEGO,CHRIST THE CORNERSTONE LUTHERAN ACADEMY,11,64,36,0,0,0
6904981,SAN DIEGO,PRIVATE,,EL CAJON,CHRISTIAN ELEMENTARY EAST,26,81,0,0,19,4
6913446,SAN DIEGO,PRIVATE,,EL CAJON,CHRISTIAN ELEMENTARY WEST,22,64,36,0,0,0
6902902,SAN DIEGO,PRIVATE,,SAN DIEGO,CITY TREE CHRISTIAN,13,69,15,0,15,0
7072259,SAN DIEGO,PRIVATE,,POWAY,COUNTRY MONTESSORI SCHOOL OF POWAY,12,92,8,0,0,0
6905061,SAN DIEGO,PRIVATE,,SAN DIEGO,DEL MAR PINES SCHOOL,18,100,0,0,0,0
6902100,SAN DIEGO,PRIVATE,,RANCHO SANTA FE,DIEGUENO COUNTRY SCHOOL,18,94,0,0,6,0
