"2015-16 IMMUNIZATION STATUS OF KINDERGARTEN STUDENTS, CALIFORNIA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schools with 10 or more students enrolled.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHOOL CODE,COUNTY,PUB/  PRIV,PUBLIC SCHOOL DISTRICT,CITY,SCHOOL NAME,ENROLLMENT,UP-TO-DATE†,,CONDI- TIONAL*,,PME**,,PBE§ ,,HCP-COUNSELED PBE§§ ,,RELIGIOUS PBE§§§ ,,OVER-DUE §§§§,,DTP††  ^,,POLIO¥ ^,,MMR‡  ^,,HEPB§ ^,,VAR¶ ^,,REPORTED¶¶
6143978,FRESNO,PRIVATE,,CLOVIS,BRIGHTEN ACADEMY PRESCHOOL,11,11,100,0,0,0,0,0,0,0,0,0,0,0,0,11,100,11,100,11,100,11,100,11,100,Y
6148878,FRESNO,PRIVATE,,CLOVIS,CLOVIS CHRISTIAN SCHOOL,18,18,100,0,0,0,0,0,0,0,0,0,0,0,0,18,100,18,100,18,100,18,100,18,100,Y
6998215,FRESNO,PRIVATE,,FRESNO,FAIRMONT PRIVATE SCHOOL OF FRESNO,15,14,93,0,0,0,0,1,7,1,7,0,0,0,0,14,93,14,93,14,93,14,93,14,93,Y
7090285,FRESNO,PRIVATE,,COALINGA,FAITH CHRISTIAN ACADEMY,12,12,100,0,0,0,0,0,0,0,0,0,0,0,0,12,100,12,100,12,100,12,100,12,100,Y
6917736,FRESNO,PRIVATE,,FRESNO,FIRST CHURCH CHRISTIAN ACADEMY,12,12,100,0,0,0,0,0,0,0,0,0,0,0,0,12,100,12,100,12,100,12,100,12,100,Y
6933691,FRESNO,PRIVATE,,FRESNO,FRESNO ADVENTIST ACADEMY,13,13,100,0,0,0,0,0,0,0,0,0,0,0,0,13,100,13,100,13,100,13,100,13,100,Y
6900906,FRESNO,PRIVATE,,FRESNO,FRESNO CHRISTIAN SCHOOLS,27,25,93,0,0,0,0,2,7,2,7,0,0,0,0,25,93,25,93,25,93,25,93,25,93,Y
6933717,FRESNO,PRIVATE,,REEDLEY,IMMANUEL SCHOOLS,24,23,96,0,0,0,0,1,4,1,4,0,0,0,0,23,96,23,96,23,96,23,96,23,96,Y
7086713,FRESNO,PRIVATE,,KERMAN,KERMAN CHRISTIAN SCHOOL,15,12,80,1,7,0,0,2,13,2,13,0,0,0,0,13,87,13,87,12,80,13,87,13,87,Y
6974018,FRESNO,PRIVATE,,CLOVIS,OUR LADY OF PERPETUAL HELP,71,70,99,0,0,0,0,1,1,0,0,1,1,0,0,70,99,70,99,70,99,70,99,70,99,Y
6974026,FRESNO,PRIVATE,,FRESNO,OUR LADY OF VICTORY,22,16,73,6,27,0,0,0,0,0,0,0,0,0,0,19,86,20,91,20,91,22,100,22,100,Y
6974059,FRESNO,PRIVATE,,FRESNO,ST. ANTHONY,63,62,98,1,2,0,0,0,0,0,0,0,0,0,0,62,98,63,100,63,100,62,98,63,100,Y
6974067,FRESNO,PRIVATE,,FRESNO,ST. HELEN,35,11,31,24,69,0,0,0,0,0,0,0,0,0,0,19,54,16,46,22,63,31,89,32,91,Y
6970743,FRESNO,PRIVATE,,REEDLEY,ST. LA SALLE,35,33,94,2,6,0,0,0,0,0,0,0,0,0,0,34,97,34,97,34,97,35,100,35,100,Y
6933816,FRESNO,PRIVATE,,FRESNO,TRUTH TABERNACLE CHRISTIAN SCHOOL,12,12,100,0,0,0,0,0,0,0,0,0,0,0,0,12,100,12,100,12,100,12,100,12,100,Y
6202337,FRESNO,PRIVATE,,CLOVIS,VALLEY CRESCENT SCHOOL,14,13,93,1,7,0,0,0,0,0,0,0,0,0,0,13,93,14,100,14,100,14,100,14,100,Y
6007439,GLENN,PUBLIC,CAPAY JOINT UNION ELEMENTARY,ORLAND,CAPAY JOINT UNION ELEMENTARY,15,14,93,0,0,0,0,1,7,1,7,0,0,0,0,14,93,14,93,14,93,14,93,14,93,Y
0124909,GLENN,PUBLIC,GLENN COUNTY OFFICE OF EDUCATION,WILLOWS,WALDEN ACADEMY,28,26,93,0,0,0,0,2,7,0,0,2,7,0,0,26,93,26,93,26,93,26,93,26,93,Y
6007447,GLENN,PUBLIC,HAMILTON UNIFIED,HAMILTON CITY,HAMILTON ELEMENTARY,60,57,95,0,0,1,2,1,2,1,2,0,0,1,2,57,95,57,95,57,95,57,95,57,95,Y
6007454,GLENN,PUBLIC,LAKE ELEMENTARY,ORLAND,LAKE ELEMENTARY,20,19,95,1,5,0,0,0,0,0,0,0,0,0,0,19,95,20,100,20,100,20,100,20,100,Y
6007488,GLENN,PUBLIC,ORLAND JOINT UNIFIED,ORLAND,MILL STREET ELEMENTARY,190,184,97,1,1,0,0,5,3,5,3,0,0,0,0,184,97,185,97,185,97,185,97,185,97,Y
6007504,GLENN,PUBLIC,PLAZA ELEMENTARY,ORLAND,PLAZA ELEMENTARY,23,21,91,2,9,0,0,0,0,0,0,0,0,0,0,22,96,23,100,22,96,22,96,23,100,Y
6089262,GLENN,PUBLIC,PRINCETON JOINT UNIFIED,PRINCETON,PRINCETON ELEMENTARY,10,10,100,0,0,0,0,0,0,0,0,0,0,0,0,10,100,10,100,10,100,10,100,10,100,Y
6007546,GLENN,PUBLIC,STONY CREEK JOINT UNIFIED,ELK CREEK,ELK CREEK ELEMENTARY,13,12,92,1,8,0,0,0,0,0,0,0,0,0,0,13,100,12,92,12,92,13,100,13,100,Y
6007603,GLENN,PUBLIC,WILLOWS UNIFIED,WILLOWS,MURDOCK ELEMENTARY,119,111,93,4,3,0,0,2,2,2,2,0,0,2,2,111,93,112,94,111,93,115,97,115,97,Y
6007678,HUMBOLDT,PUBLIC,ARCATA ELEMENTARY,ARCATA,ARCATA ELEMENTARY,54,41,76,2,4,0,0,10,19,7,13,3,6,1,2,43,80,43,80,42,78,42,78,43,80,Y
6120562,HUMBOLDT,PUBLIC,ARCATA ELEMENTARY,ARCATA,COASTAL GROVE CHARTER,28,9,32,0,0,0,0,19,68,13,46,6,21,0,0,9,32,9,32,9,32,9,32,9,32,Y
0109975,HUMBOLDT,PUBLIC,ARCATA ELEMENTARY,ARCATA,FUENTE NUEVA CHARTER,23,13,57,1,4,0,0,9,39,7,30,2,9,0,0,14,61,13,57,14,61,13,57,14,61,Y
0127266,HUMBOLDT,PUBLIC,ARCATA ELEMENTARY,ARCATA,REDWOOD COAST MONTESSORI,14,12,86,0,0,0,0,2,14,2,14,0,0,0,0,12,86,12,86,12,86,12,86,12,86,Y
0111708,HUMBOLDT,PUBLIC,ARCATA ELEMENTARY,ARCATA,UNION STREET CHARTER,17,11,65,1,6,0,0,5,29,5,29,0,0,0,0,12,71,12,71,12,71,11,65,12,71,Y
6007694,HUMBOLDT,PUBLIC,BLUE LAKE UNION ELEMENTARY,BLUE LAKE,BLUE LAKE ELEMENTARY,16,10,63,5,31,0,0,1,6,1,6,0,0,0,0,10,63,10,63,12,75,12,75,12,75,Y
6007728,HUMBOLDT,PUBLIC,CUDDEBACK UNION ELEMENTARY,CARLOTTA,CUDDEBACK ELEMENTARY,17,15,88,1,6,0,0,1,6,1,6,0,0,0,0,15,88,15,88,16,94,15,88,15,88,Y
6007744,HUMBOLDT,PUBLIC,CUTTEN ELEMENTARY,EUREKA,RIDGEWOOD ELEMENTARY,105,98,93,4,4,3,3,0,0,0,0,0,0,0,0,99,94,98,93,98,93,99,94,101,96,Y
6007751,HUMBOLDT,PUBLIC,EUREKA CITY SCHOOLS,EUREKA,ALICE BIRNEY ELEMENTARY,94,88,94,6,6,0,0,0,0,0,0,0,0,0,0,88,94,88,94,88,94,90,96,90,96,Y
6007777,HUMBOLDT,PUBLIC,EUREKA CITY SCHOOLS,EUREKA,GRANT ELEMENTARY,40,34,85,4,10,0,0,2,5,2,5,0,0,0,0,36,90,36,90,35,88,36,90,36,90,Y
6007793,HUMBOLDT,PUBLIC,EUREKA CITY SCHOOLS,EUREKA,LAFAYETTE ELEMENTARY,64,61,95,3,5,0,0,0,0,0,0,0,0,0,0,61,95,61,95,61,95,63,98,62,97,Y
6007827,HUMBOLDT,PUBLIC,EUREKA CITY SCHOOLS,EUREKA,WASHINGTON ELEMENTARY,104,93,89,10,10,0,0,1,1,1,1,0,0,0,0,96,92,98,94,94,90,101,97,101,97,Y
6007843,HUMBOLDT,PUBLIC,FERNDALE UNIFIED,FERNDALE,FERNDALE ELEMENTARY,48,39,81,5,10,1,2,3,6,3,6,0,0,0,0,40,83,41,85,40,83,40,83,41,85,Y
6007850,HUMBOLDT,PUBLIC,FIELDBROOK ELEMENTARY,MCKINLEYVILLE,FIELDBROOK ELEMENTARY,16,12,75,1,6,0,0,3,19,3,19,0,0,0,0,13,81,12,75,13,81,12,75,13,81,Y
6008130,HUMBOLDT,PUBLIC,FORTUNA ELEMENTARY,FORTUNA,NORMAN G. AMBROSINI ELEMENTARY,85,75,88,6,7,0,0,4,5,4,5,0,0,0,0,77,91,76,89,77,91,80,94,81,95,Y
0124164,HUMBOLDT,PUBLIC,FORTUNA ELEMENTARY,FORTUNA,REDWOOD PREPARATORY CHARTER,22,21,95,0,0,0,0,1,5,1,5,0,0,0,0,21,95,21,95,21,95,21,95,21,95,Y
6007876,HUMBOLDT,PUBLIC,FORTUNA ELEMENTARY,FORTUNA,SOUTH FORTUNA ELEMENTARY,79,76,96,1,1,0,0,2,3,2,3,0,0,0,0,76,96,76,96,76,96,76,96,77,97,Y
6007884,HUMBOLDT,PUBLIC,FRESHWATER ELEMENTARY,EUREKA,FRESHWATER ELEMENTARY,45,38,84,4,9,0,0,3,7,3,7,0,0,0,0,41,91,40,89,38,84,40,89,40,89,Y
6007892,HUMBOLDT,PUBLIC,GARFIELD ELEMENTARY,EUREKA,GARFIELD ELEMENTARY,11,7,64,0,0,0,0,4,36,4,36,0,0,0,0,7,64,7,64,7,64,7,64,7,64,Y
6007942,HUMBOLDT,PUBLIC,HYDESVILLE ELEMENTARY,HYDESVILLE,HYDESVILLE ELEMENTARY,21,20,95,1,5,0,0,0,0,0,0,0,0,0,0,20,95,20,95,21,100,21,100,21,100,Y
6007959,HUMBOLDT,PUBLIC,JACOBY CREEK ELEMENTARY,BAYSIDE,JACOBY CREEK,46,33,72,1,2,0,0,12,26,11,24,1,2,0,0,34,74,34,74,34,74,33,72,34,74,Y
6007967,HUMBOLDT,PUBLIC,KLAMATH-TRINITY JOINT UNIFIED,HOOPA,HOOPA VALLEY ELEMENTARY,68,64,94,2,3,0,0,2,3,2,3,0,0,0,0,64,94,64,94,66,97,66,97,66,97,Y
6007975,HUMBOLDT,PUBLIC,KLAMATH-TRINITY JOINT UNIFIED,ORLEANS,ORLEANS ELEMENTARY,13,9,69,3,23,0,0,1,8,1,8,0,0,0,0,9,69,10,77,12,92,12,92,12,92,Y
6007991,HUMBOLDT,PUBLIC,KLAMATH-TRINITY JOINT UNIFIED,WILLOW CREEK,TRINITY VALLEY ELEMENTARY,40,31,78,3,8,0,0,6,15,6,15,0,0,0,0,31,78,31,78,32,80,34,85,34,85,Y
6008023,HUMBOLDT,PUBLIC,LOLETA UNION ELEMENTARY,LOLETA,LOLETA ELEMENTARY,17,17,100,0,0,0,0,0,0,0,0,0,0,0,0,17,100,17,100,17,100,17,100,17,100,Y
1230150,HUMBOLDT,PUBLIC,LOLETA UNION ELEMENTARY,EUREKA,PACIFIC VIEW CHARTER,12,9,75,0,0,0,0,3,25,0,0,3,25,0,0,9,75,9,75,9,75,9,75,9,75,Y
1230135,HUMBOLDT,PUBLIC,MATTOLE UNIFIED,PETROLIA,MATTOLE VALLEY CHARTER -159-,63,22,35,3,5,0,0,38,60,24,38,14,22,0,0,22,35,23,37,24,38,24,38,24,38,Y
6008056,HUMBOLDT,PUBLIC,MCKINLEYVILLE UNION ELEMENTARY,MCKINLEYVILLE,DOW'S PRAIRIE ELEMENTARY,150,128,85,18,12,0,0,4,3,4,3,0,0,0,0,134,89,133,89,133,89,133,89,146,97,Y
6008098,HUMBOLDT,PUBLIC,PACIFIC UNION ELEMENTARY,ARCATA,PACIFIC UNION ELEMENTARY,86,77,90,7,8,0,0,2,2,2,2,0,0,0,0,84,98,84,98,84,98,79,92,82,95,Y
6008114,HUMBOLDT,PUBLIC,RIO DELL ELEMENTARY,RIO DELL,EAGLE PRAIRIE ELEMENTARY,36,30,83,3,8,0,0,3,8,3,8,0,0,0,0,30,83,32,89,33,92,32,89,33,92,Y
6008155,HUMBOLDT,PUBLIC,SCOTIA UNION ELEMENTARY,SCOTIA,STANWOOD A. MURPHY ELEMENTARY,23,19,83,2,9,0,0,2,9,1,4,1,4,0,0,21,91,20,87,19,83,21,91,21,91,Y
0111203,HUMBOLDT,PUBLIC,SOUTH BAY UNION ELEMENTARY,EUREKA,ALDER GROVE CHARTER,20,14,70,0,0,0,0,6,30,4,20,2,10,0,0,14,70,14,70,14,70,14,70,14,70,Y
6008163,HUMBOLDT,PUBLIC,SOUTH BAY UNION ELEMENTARY,EUREKA,PINE HILL ELEMENTARY,76,67,88,3,4,0,0,3,4,3,4,0,0,3,4,67,88,67,88,68,89,70,92,68,89,Y
6008221,HUMBOLDT,PUBLIC,SOUTHERN HUMBOLDT JOINT UNIFIED,WEOTT,AGNES J. JOHNSON ELEMENTARY,10,9,90,0,0,0,0,1,10,0,0,1,10,0,0,9,90,9,90,9,90,9,90,9,90,Y
6008213,HUMBOLDT,PUBLIC,SOUTHERN HUMBOLDT JOINT UNIFIED,REDWAY,REDWAY ELEMENTARY,46,39,85,2,4,0,0,5,11,5,11,0,0,0,0,40,87,40,87,41,89,41,89,41,89,Y
6008239,HUMBOLDT,PUBLIC,SOUTHERN HUMBOLDT JOINT UNIFIED,WHITETHORN,WHITETHORN ELEMENTARY,22,11,50,6,27,0,0,3,14,3,14,0,0,2,9,12,55,12,55,12,55,13,59,13,59,Y
6008247,HUMBOLDT,PUBLIC,TRINIDAD UNION ELEMENTARY,TRINIDAD,TRINIDAD ELEMENTARY,22,15,68,0,0,0,0,7,32,7,32,0,0,0,0,15,68,15,68,15,68,15,68,15,68,Y
6008288,IMPERIAL,PUBLIC,BRAWLEY ELEMENTARY,BRAWLEY,J. W. OAKLEY ELEMENTARY,135,124,92,11,8,0,0,0,0,0,0,0,0,0,0,126,93,129,96,127,94,132,98,132,98,Y
6008270,IMPERIAL,PUBLIC,BRAWLEY ELEMENTARY,BRAWLEY,MIGUEL HIDALGO ELEMENTARY,117,114,97,3,3,0,0,0,0,0,0,0,0,0,0,115,98,116,99,115,98,116,99,117,100,Y
6008296,IMPERIAL,PUBLIC,BRAWLEY ELEMENTARY,BRAWLEY,MYRON D. WITTER ELEMENTARY,151,138,91,13,9,0,0,0,0,0,0,0,0,0,0,138,91,140,93,141,93,149,99,149,99,Y
6008304,IMPERIAL,PUBLIC,BRAWLEY ELEMENTARY,BRAWLEY,PHIL D. SWING ELEMENTARY,124,111,90,13,10,0,0,0,0,0,0,0,0,0,0,113,91,111,90,113,91,122,98,123,99,Y
6106975,IMPERIAL,PUBLIC,CALEXICO UNIFIED,CALEXICO,BLANCHE CHARLES ELEMENTARY,50,49,98,1,2,0,0,0,0,0,0,0,0,0,0,49,98,50,100,50,100,50,100,50,100,Y
0113985,IMPERIAL,PUBLIC,CALEXICO UNIFIED,CALEXICO,CESAR CHAVEZ ELEMENTARY,130,124,95,5,4,0,0,1,1,1,1,0,0,0,0,128,98,128,98,124,95,128,98,129,99,Y
6008346,IMPERIAL,PUBLIC,CALEXICO UNIFIED,CALEXICO,DOOL ELEMENTARY,119,116,97,3,3,0,0,0,0,0,0,0,0,0,0,116,97,119,100,119,100,119,100,119,100,Y
6008361,IMPERIAL,PUBLIC,CALEXICO UNIFIED,CALEXICO,JEFFERSON ELEMENTARY,119,114,96,5,4,0,0,0,0,0,0,0,0,0,0,117,98,117,98,116,97,115,97,117,98,Y
6099485,IMPERIAL,PUBLIC,CALEXICO UNIFIED,CALEXICO,KENNEDY GARDENS,95,95,100,0,0,0,0,0,0,0,0,0,0,0,0,95,100,95,100,95,100,95,100,95,100,Y
6008387,IMPERIAL,PUBLIC,CALEXICO UNIFIED,CALEXICO,MAINS ELEMENTARY,86,86,100,0,0,0,0,0,0,0,0,0,0,0,0,86,100,86,100,86,100,86,100,86,100,Y
6008379,IMPERIAL,PUBLIC,CALEXICO UNIFIED,CALEXICO,ROCKWOOD ELEMENTARY,99,81,82,18,18,0,0,0,0,0,0,0,0,0,0,89,90,90,91,84,85,92,93,89,90,Y
6103535,IMPERIAL,PUBLIC,CALIPATRIA UNIFIED,CALIPATRIA,FREMONT PRIMARY,62,57,92,5,8,0,0,0,0,0,0,0,0,0,0,57,92,57,92,57,92,61,98,60,97,Y
6008403,IMPERIAL,PUBLIC,CALIPATRIA UNIFIED,NILAND,GRACE SMITH ELEMENTARY,20,20,100,0,0,0,0,0,0,0,0,0,0,0,0,20,100,20,100,20,100,20,100,20,100,Y
0118455,IMPERIAL,PUBLIC,EL CENTRO ELEMENTARY,EL CENTRO,BALLINGTON ACADEMY FOR THE ARTS AND SCIENCES,64,64,100,0,0,0,0,0,0,0,0,0,0,0,0,64,100,64,100,64,100,64,100,64,100,Y
6008411,IMPERIAL,PUBLIC,EL CENTRO ELEMENTARY,EL CENTRO,DE ANZA MAGNET,48,48,100,0,0,0,0,0,0,0,0,0,0,0,0,48,100,48,100,48,100,48,100,48,100,Y
6008429,IMPERIAL,PUBLIC,EL CENTRO ELEMENTARY,EL CENTRO,DESERT GARDEN ELEMENTARY,49,49,100,0,0,0,0,0,0,0,0,0,0,0,0,49,100,49,100,49,100,49,100,49,100,Y
6008437,IMPERIAL,PUBLIC,EL CENTRO ELEMENTARY,EL CENTRO,HARDING ELEMENTARY,97,97,100,0,0,0,0,0,0,0,0,0,0,0,0,97,100,97,100,97,100,97,100,97,100,Y
0121855,IMPERIAL,PUBLIC,EL CENTRO ELEMENTARY,EL CENTRO,IMAGINE SCHOOLS AT IMPERIAL VALLEY,101,98,97,3,3,0,0,0,0,0,0,0,0,0,0,99,98,100,99,99,98,101,100,101,100,Y
0122663,IMPERIAL,PUBLIC,EL CENTRO ELEMENTARY,EL CENTRO,IMPERIAL VALLEY HOME SCHOOL ACADEMY,17,12,71,0,0,0,0,5,29,1,6,4,24,0,0,12,71,12,71,12,71,12,71,12,71,Y
6008452,IMPERIAL,PUBLIC,EL CENTRO ELEMENTARY,EL CENTRO,LINCOLN ELEMENTARY,61,59,97,1,2,1,2,0,0,0,0,0,0,0,0,59,97,59,97,59,97,59,97,60,98,Y
6008460,IMPERIAL,PUBLIC,EL CENTRO ELEMENTARY,EL CENTRO,MARGARET HEDRICK ELEMENTARY,113,111,98,0,0,0,0,2,2,2,2,0,0,0,0,111,98,111,98,111,98,111,98,111,98,Y
6108823,IMPERIAL,PUBLIC,EL CENTRO ELEMENTARY,EL CENTRO,MARTIN LUTHER KING JR. ELEMENTARY,89,89,100,0,0,0,0,0,0,0,0,0,0,0,0,89,100,89,100,89,100,89,100,89,100,Y
6008478,IMPERIAL,PUBLIC,EL CENTRO ELEMENTARY,EL CENTRO,MCKINLEY ELEMENTARY,50,50,100,0,0,0,0,0,0,0,0,0,0,0,0,50,100,50,100,50,100,50,100,50,100,Y
6113658,IMPERIAL,PUBLIC,EL CENTRO ELEMENTARY,EL CENTRO,SUNFLOWER ELEMENTARY,50,50,100,0,0,0,0,0,0,0,0,0,0,0,0,50,100,50,100,50,100,50,100,50,100,Y
6008486,IMPERIAL,PUBLIC,EL CENTRO ELEMENTARY,EL CENTRO,WASHINGTON ELEMENTARY,66,66,100,0,0,0,0,0,0,0,0,0,0,0,0,66,100,66,100,66,100,66,100,66,100,Y
6008502,IMPERIAL,PUBLIC,HEBER ELEMENTARY,HEBER,HEBER ELEMENTARY,146,138,95,8,5,0,0,0,0,0,0,0,0,0,0,146,100,146,100,138,95,146,100,146,100,Y
6008510,IMPERIAL,PUBLIC,HOLTVILLE UNIFIED,HOLTVILLE,EMMETT S. FINLEY ELEMENTARY,67,66,99,0,0,1,1,0,0,0,0,0,0,0,0,66,99,66,99,66,99,66,99,66,99,Y
6008536,IMPERIAL,PUBLIC,HOLTVILLE UNIFIED,HOLTVILLE,PINE ELEMENTARY,18,18,100,0,0,0,0,0,0,0,0,0,0,0,0,18,100,18,100,18,100,18,100,18,100,Y
6069272,IMPERIAL,PUBLIC,IMPERIAL COUNTY OFFICE OF EDUCATION,EL CENTRO,IMPERIAL COUNTY SPECIAL EDUCATION,38,35,92,1,3,0,0,1,3,1,3,0,0,1,3,36,95,35,92,36,95,36,95,36,95,Y
6008551,IMPERIAL,PUBLIC,IMPERIAL UNIFIED,IMPERIAL,BEN HULSE ELEMENTARY,190,187,98,2,1,0,0,1,1,1,1,0,0,0,0,187,98,189,99,189,99,188,99,189,99,Y
6117808,IMPERIAL,PUBLIC,IMPERIAL UNIFIED,IMPERIAL,T. L. WAGGONER ELEMENTARY,143,137,96,4,3,1,1,1,1,1,1,0,0,0,0,138,97,139,97,137,96,141,99,141,99,Y
6008585,IMPERIAL,PUBLIC,MAGNOLIA UNION ELEMENTARY,BRAWLEY,MAGNOLIA ELEMENTARY,13,12,92,0,0,0,0,1,8,1,8,0,0,0,0,12,92,12,92,12,92,12,92,12,92,Y
6008593,IMPERIAL,PUBLIC,MCCABE UNION ELEMENTARY,EL CENTRO,MCCABE ELEMENTARY,158,154,97,3,2,1,1,0,0,0,0,0,0,0,0,155,98,156,99,156,99,156,99,157,99,Y
6008619,IMPERIAL,PUBLIC,MEADOWS UNION ELEMENTARY,EL CENTRO,MEADOWS ELEMENTARY,49,49,100,0,0,0,0,0,0,0,0,0,0,0,0,49,100,49,100,49,100,49,100,49,100,Y
6008627,IMPERIAL,PUBLIC,MULBERRY ELEMENTARY,BRAWLEY,MULBERRY ELEMENTARY,10,7,70,3,30,0,0,0,0,0,0,0,0,0,0,7,70,9,90,10,100,10,100,10,100,Y
6008635,IMPERIAL,PUBLIC,SAN PASQUAL VALLEY UNIFIED,WINTERHAVEN,SAN PASQUAL VALLEY ELEMENTARY,68,65,96,2,3,0,0,1,1,0,0,1,1,0,0,67,99,66,97,65,96,67,99,67,99,Y
6008643,IMPERIAL,PUBLIC,SEELEY UNION ELEMENTARY,SEELEY,SEELEY ELEMENTARY,54,40,74,14,26,0,0,0,0,0,0,0,0,0,0,44,81,47,87,54,100,48,89,52,96,Y
6008650,IMPERIAL,PUBLIC,WESTMORLAND UNION ELEMENTARY,WESTMORLAND,WESTMORLAND ELEMENTARY,46,45,98,0,0,0,0,1,2,1,2,0,0,0,0,45,98,45,98,45,98,45,98,45,98,Y
6910715,IMPERIAL,PRIVATE,,BRAWLEY,BRAWLEY CHRISTIAN ACADEMY,11,11,100,0,0,0,0,0,0,0,0,0,0,0,0,11,100,11,100,11,100,11,100,11,100,Y
6967863,IMPERIAL,PRIVATE,,CALEXICO,CALEXICO MISSION SCHOOL,15,12,80,3,20,0,0,0,0,0,0,0,0,0,0,15,100,15,100,12,80,15,100,15,100,Y
7037740,IMPERIAL,PRIVATE,,IMPERIAL,FAITH ACADEMY,12,11,92,1,8,0,0,0,0,0,0,0,0,0,0,11,92,11,92,12,100,12,100,12,100,Y
6968226,IMPERIAL,PRIVATE,,CALEXICO,OUR LADY OF GUADALUPE ACADEMY,28,25,89,1,4,1,4,1,4,1,4,0,0,0,0,25,89,25,89,26,93,26,93,26,93,Y
6970685,IMPERIAL,PRIVATE,,BRAWLEY,SACRED HEART SCHOOL,11,9,82,0,0,0,0,2,18,0,0,2,18,0,0,9,82,9,82,9,82,9,82,9,82,Y
6967764,IMPERIAL,PRIVATE,,EL CENTRO,ST. MARYS SCHOOL,11,8,73,3,27,0,0,0,0,0,0,0,0,0,0,11,100,11,100,8,73,11,100,11,100,Y
6008692,INYO,PUBLIC,BIG PINE UNIFIED,BIG PINE,BIG PINE ELEMENTARY,12,12,100,0,0,0,0,0,0,0,0,0,0,0,0,12,100,12,100,12,100,12,100,12,100,Y
6070783,INYO,PUBLIC,BISHOP UNIFIED,BISHOP,ELM STREET ELEMENTARY,150,148,99,1,1,0,0,1,1,0,0,1,1,0,0,149,99,149,99,148,99,149,99,148,99,Y
6008775,INYO,PUBLIC,LONE PINE UNIFIED,LONE PINE,LO-INYO ELEMENTARY,23,23,100,0,0,0,0,0,0,0,0,0,0,0,0,23,100,23,100,23,100,23,100,23,100,Y
6008809,INYO,PUBLIC,ROUND VALLEY JOINT ELEMENTARY,BISHOP,ROUND VALLEY ELEMENTARY,19,19,100,0,0,0,0,0,0,0,0,0,0,0,0,19,100,19,100,19,100,19,100,19,100,Y
6110464,KERN,PUBLIC,ARVIN UNION,ARVIN,BEAR MOUNTAIN ELEMENTARY,134,132,99,2,1,0,0,0,0,0,0,0,0,0,0,132,99,134,100,134,100,134,100,134,100,Y
0113027,KERN,PUBLIC,ARVIN UNION,ARVIN,EL CAMINO REAL ELEMENTARY,139,136,98,0,0,0,0,2,1,2,1,0,0,1,1,136,98,136,98,136,98,136,98,136,98,Y
6008833,KERN,PUBLIC,ARVIN UNION,ARVIN,SIERRA VISTA ELEMENTARY,137,134,98,1,1,0,0,0,0,0,0,0,0,2,1,134,98,135,99,135,99,135,99,135,99,Y
6009138,KERN,PUBLIC,BAKERSFIELD CITY,BAKERSFIELD,BESSIE E. OWENS PRIMARY,183,168,92,15,8,0,0,0,0,0,0,0,0,0,0,179,98,182,99,171,93,181,99,183,100,Y
6008858,KERN,PUBLIC,BAKERSFIELD CITY,BAKERSFIELD,CAROLINE HARRIS ELEMENTARY,85,82,96,3,4,0,0,0,0,0,0,0,0,0,0,84,99,85,100,84,99,84,99,85,100,Y
6008866,KERN,PUBLIC,BAKERSFIELD CITY,BAKERSFIELD,CASA LOMA ELEMENTARY,149,139,93,10,7,0,0,0,0,0,0,0,0,0,0,143,96,145,97,143,96,146,98,149,100,Y
6111900,KERN,PUBLIC,BAKERSFIELD CITY,BAKERSFIELD,CESAR E. CHAVEZ ELEMENTARY,94,92,98,2,2,0,0,0,0,0,0,0,0,0,0,93,99,93,99,93,99,93,99,94,100,Y
6008882,KERN,PUBLIC,BAKERSFIELD CITY,BAKERSFIELD,COLLEGE HEIGHTS ELEMENTARY,143,138,97,5,4,0,0,0,0,0,0,0,0,0,0,138,97,139,97,138,97,139,97,140,98,Y
6008890,KERN,PUBLIC,BAKERSFIELD CITY,BAKERSFIELD,COLONEL HOWARD NICHOLS ELEMENTARY,141,134,95,7,5,0,0,0,0,0,0,0,0,0,0,141,100,141,100,134,95,141,100,141,100,Y
6114284,KERN,PUBLIC,BAKERSFIELD CITY,BAKERSFIELD,DOWNTOWN ELEMENTARY,36,36,100,0,0,0,0,0,0,0,0,0,0,0,0,36,100,36,100,36,100,36,100,36,100,Y
0129171,KERN,PUBLIC,BAKERSFIELD CITY,BAKERSFIELD,DR. DOUGLAS K. FLETCHER ELEMENTARY,130,124,95,5,4,0,0,1,1,1,1,0,0,0,0,127,98,128,98,127,98,129,99,129,99,Y
6109078,KERN,PUBLIC,BAKERSFIELD CITY,BAKERSFIELD,DR. JULIET THORNER ELEMENTARY,136,136,100,0,0,0,0,0,0,0,0,0,0,0,0,136,100,136,100,136,100,136,100,136,100,Y
6008874,KERN,PUBLIC,BAKERSFIELD CITY,BAKERSFIELD,EVERGREEN ELEMENTARY,134,132,99,2,1,0,0,0,0,0,0,0,0,0,0,133,99,134,100,133,99,133,99,134,100,Y
6008924,KERN,PUBLIC,BAKERSFIELD CITY,BAKERSFIELD,FRANK WEST ELEMENTARY,145,145,100,0,0,0,0,0,0,0,0,0,0,0,0,145,100,145,100,145,100,145,100,145,100,Y
